r,mass_m
1.531000000000001,8.151086004452905e-05
1.541000000000001,8.311511445602611e-05
1.551000000000001,8.47402139815164e-05
1.561000000000001,8.638629099344747e-05
1.571000000000001,8.805347780831058e-05
1.581000000000001,8.974190668628866e-05
1.591000000000001,9.145170983090444e-05
1.601000000000001,9.318301938866871e-05
1.611000000000001,9.493596744872882e-05
1.621000000000001,9.671068604251728e-05
1.6310000000000011,9.850730714340058e-05
1.6410000000000011,0.00010032596266632814
1.6510000000000011,0.00010216678446748146
1.6610000000000011,0.0001040299043439235
1.6710000000000012,0.00010591545403324806
1.6810000000000012,0.00010782356521322956
1.6910000000000012,0.00010975436950147286
1.7010000000000012,0.00011170799845506326
1.7110000000000012,0.00011368458357021676
1.7210000000000012,0.00011568425628193041
1.7310000000000012,0.00011770714796363291
1.7410000000000012,0.00011975338992683537
1.7510000000000012,0.00012182311342078221
1.7610000000000012,0.0001239164496321023
1.7710000000000012,0.0001260335296844604
1.7810000000000012,0.00012817448463820836
1.7910000000000013,0.00013033944549003715
1.8010000000000013,0.00013252854317262851
1.8110000000000013,0.0001347419085543071
1.8210000000000013,0.00013697967243869277
1.8310000000000013,0.0001392419655643529
1.8410000000000013,0.00014152891860445523
1.8510000000000013,0.00014384066216642052
1.8610000000000013,0.0001461773267915757
1.8710000000000013,0.00014853904295480705
1.8810000000000013,0.00015092594106421367
1.8910000000000013,0.000153338151460761
1.9010000000000014,0.00015577580441793478
1.9110000000000014,0.00015823903014139498
1.9210000000000014,0.0001607279587686301
1.9310000000000014,0.00016324272036861152
1.9410000000000014,0.0001657834449414482
1.9510000000000014,0.0001683502624180415
1.9610000000000014,0.0001709433026597402
1.9710000000000014,0.00017356269545799581
1.9810000000000014,0.00017620857053401792
1.9910000000000014,0.00017888105753842998
2.0010000000000012,0.00018158028605092514
2.011000000000001,0.00018430638557992231
2.021000000000001,0.0001870594855622225
2.0310000000000006,0.00018983971536266531
2.0410000000000004,0.00019264720427378563
2.051,0.00019548208151547064
2.061,0.0001983444762346169
2.0709999999999997,0.00020123451750478783
2.0809999999999995,0.0002041523343258712
2.0909999999999993,0.00020709805562373691
2.100999999999999,0.0002100718102498952
2.110999999999999,0.00021307372698115468
2.1209999999999987,0.00021610393451928098
2.1309999999999985,0.00021916256149065536
2.1409999999999982,0.00022224973644593363
2.150999999999998,0.00022536558785970533
2.160999999999998,0.00022851024413015304
2.1709999999999976,0.0002316838335787121
2.1809999999999974,0.0002348864844497303
2.190999999999997,0.000238118324910128
