r,omega,theta,phi,rho,m
2.2800999999999956,0.4858365324365282,3.141592653589793,0.10747659156461452,0.0,0.7370127266177592
2.2900999999999954,0.48571228028358526,3.141592653589793,0.10845582827955103,0.0,0.746808475673636
2.300099999999995,0.48558749247975425,3.141592653589793,0.10943986655481107,0.0,0.756680726475837
2.310099999999995,0.48546216914585993,3.141592653589793,0.11042871115778233,0.0,0.7666293231473233
2.3200999999999947,0.4853363104032275,3.141592653589793,0.11142236682670201,0.0,0.7766540956071892
2.3300999999999945,0.485209916373682,3.141592653589793,0.11242083826974304,0.0,0.7867548594030688
2.3400999999999943,0.4850829871795482,3.141592653589793,0.11342413016409093,0.0,0.7969314155458023
2.350099999999994,0.48495552294364996,3.141592653589793,0.11443224715501138,0.0,0.8071835503465051
2.360099999999994,0.48482752378931004,3.141592653589793,0.11544519385490852,0.0,0.8175110352561861
2.3700999999999937,0.4846989898403497,3.141592653589793,0.11646297484237378,0.0,0.8279136267080632
2.3800999999999934,0.4845699212210882,3.141592653589793,0.11748559466122531,0.0,0.8383910659627278
2.3900999999999932,0.48444031805634263,3.141592653589793,0.11851305781953791,0.0,0.8489430789563089
2.400099999999993,0.4843101804714273,3.141592653589793,0.11954536878866348,0.0,0.8595693761517935
2.410099999999993,0.48417950859215353,3.141592653589793,0.12058253200224184,0.0,0.8702696523936593
2.4200999999999926,0.4840483025448292,3.141592653589793,0.12162455185520205,0.0,0.8810435867659776
2.4300999999999924,0.4839165624562584,3.141592653589793,0.12267143270275399,0.0,0.8918908424541487
2.440099999999992,0.483784288453741,3.141592653589793,0.12372317885937036,0.0,0.9028110666104305
2.450099999999992,0.48365148066507224,3.141592653589793,0.12477979459775883,0.0,0.9138038902234249
2.4600999999999917,0.4835181392185425,3.141592653589793,0.12584128414782464,0.0,0.9248689279916875
2.4700999999999915,0.4833842642429366,3.141592653589793,0.1269076516956232,0.0,0.9360057782016281
2.4800999999999913,0.48324985586753394,3.141592653589793,0.12797890138230306,0.0,0.9472140226098696
2.490099999999991,0.48311491422210745,3.141592653589793,0.12905503730303886,0.0,0.9584932263302363
2.500099999999991,0.4829794394369237,3.141592653589793,0.13013606350595452,0.0,0.9698429377255404
2.5100999999999907,0.4828434316427422,3.141592653589793,0.1312219839910366,0.0,0.9812626883043417
2.5200999999999905,0.48270689097081526,3.141592653589793,0.1323128027090374,0.0,0.9927519926228504
2.5300999999999902,0.48256981755288747,3.141592653589793,0.13340852356036845,0.0,1.0043103481921491
2.54009999999999,0.4824322115211952,3.141592653589793,0.13450915039398387,0.0,1.0159372353909069
2.55009999999999,0.4822940730084664,3.141592653589793,0.13561468700625362,0.0,1.027632117383761
2.5600999999999896,0.4821554021479199,3.141592653589793,0.13672513713982687,0.0,1.0393944400455426
2.5700999999999894,0.4820161990732655,3.141592653589793,0.13784050448248525,0.0,1.0512236318915194
2.580099999999989,0.4818764639187029,3.141592653589793,0.138960792665986,0.0,1.0631191040138337
2.590099999999989,0.48173619681892205,3.141592653589793,0.140086005264895,0.0,1.075080250024311
2.6000999999999888,0.4815953979091021,3.141592653589793,0.14121614579540986,0.0,1.087106446003814
2.6100999999999885,0.4814540673249113,3.141592653589793,0.1423512177141726,0.0,1.0991970504583155
2.6200999999999883,0.48131220520250656,3.141592653589793,0.14349122441707252,0.0,1.1113514042818695
2.630099999999988,0.481169811678533,3.141592653589793,0.14463616923803857,0.0,1.1235688307266494
2.640099999999988,0.4810268868901235,3.141592653589793,0.1457860554478219,0.0,1.1358486353802288
2.6500999999999877,0.4808834309748985,3.141592653589793,0.14694088625276794,0.0,1.1481901061502768
2.6600999999999875,0.48073944407096525,3.141592653589793,0.1481006647935786,0.0,1.1605925132568364
2.6700999999999873,0.48059492631691764,3.141592653589793,0.1492653941440641,0.0,1.1730551092323576
2.680099999999987,0.4804498778518357,3.141592653589793,0.1504350773098845,0.0,1.185577128929651
2.690099999999987,0.48030429881528514,3.141592653589793,0.15160971722728153,0.0,1.198157789537928
2.7000999999999866,0.4801581893473171,3.141592653589793,0.1527893167617997,0.0,1.2107962906070904
