r,omega,theta,phi,rho,m
1.380100000000001,0.4948120424656068,0.0,-1.609162946967196,0.0,0.15658576214117878
1.390100000000001,0.4947364298409428,0.0,-1.6097310202402113,0.0,0.1601234806493275
1.400100000000001,0.49466027278209224,0.0,-1.610303437312312,0.0,0.16371548632678878
1.410100000000001,0.4945835713635237,0.0,-1.610880202836467,0.0,0.16736221554324512
1.420100000000001,0.49450632566023317,0.0,-1.6114613214877205,0.0,0.17106410384607884
1.430100000000001,0.49442853574774387,0.0,-1.6120467979628843,0.0,0.17482158588336022
1.440100000000001,0.494350201702106,0.0,-1.6126366369802267,0.0,0.17863509532505029
1.450100000000001,0.4942713235998965,0.0,-1.6132308432791562,0.0,0.18250506478240422
1.460100000000001,0.4941919015182189,0.0,-1.6138294216199014,0.0,0.18643192572556114
1.470100000000001,0.4941119355347029,0.0,-1.6144323767831854,0.0,0.19041610839930706
1.480100000000001,0.49403142572750425,0.0,-1.6150397135698973,0.0,0.19445804173699788
1.490100000000001,0.4939503721753045,0.0,-1.6156514368007575,0.0,0.19855815327262963
1.500100000000001,0.49386877495731085,0.0,-1.6162675513159797,0.0,0.20271686905104452
1.510100000000001,0.4937866341532557,0.0,-1.616888061974927,0.0,0.20693461353626064
1.5201000000000011,0.49370394984339644,0.0,-1.6175129736557647,0.0,0.2112118095179149
1.5301000000000011,0.49362072210851543,0.0,-1.6181422912551071,0.0,0.21554887801580874
1.5401000000000011,0.49353695102991946,0.0,-1.61877601968766,0.0,0.2199462381825467
1.5501000000000011,0.49345263668943967,0.0,-1.6194141638858583,0.0,0.22440430720425916
1.5601000000000012,0.49336777916943125,0.0,-1.6200567287994991,0.0,0.22892350019940086
1.5701000000000012,0.49328237855277324,0.0,-1.6207037193953693,0.0,0.23350423011561694
1.5801000000000012,0.49319643492286813,0.0,-1.6213551406568676,0.0,0.2381469076246705
1.5901000000000012,0.49310994836364175,0.0,-1.6220109975836232,0.0,0.2428519410154248
1.6001000000000012,0.4930229189595429,0.0,-1.6226712951911078,0.0,0.247619736084875
1.6101000000000012,0.4929353467955433,0.0,-1.6233360385102427,0.0,0.252450696027225
1.6201000000000012,0.492847231957137,0.0,-1.6240052325870018,0.0,0.25734522132100524
1.6301000000000012,0.49275857453034033,0.0,-1.624678882482008,0.0,0.2623037096142296
1.6401000000000012,0.4926693746016917,0.0,-1.625356993270124,0.0,0.26732655560758833
1.6501000000000012,0.492579632258251,0.0,-1.6260395700400398,0.0,0.27241415093567684
1.6601000000000012,0.4924893475875999,0.0,-1.6267266178938524,0.0,0.27756688404626056
1.6701000000000013,0.49239852067784085,0.0,-1.6274181419466414,0.0,0.2827851400775762
1.6801000000000013,0.49230715161759747,0.0,-1.6281141473260385,0.0,0.2880693007336725
1.6901000000000013,0.4922152404960139,0.0,-1.628814639171792,0.0,0.29341974415779265
