phi,norm_dtheta,norm_dphi,norm_drho,cos_theta_phi,cos_theta_rho,cos_phi_rho
-3.3870295796514958,2.117000016612675,2.117000016612675,2.117000016612675,-8.670348444977986e-17,-0.4713967368259976,-4.335174222488993e-17
-3.3379421944391554,2.1170000166126752,2.1170000166126752,2.1170000166126752,-3.096553016063565e-17,-0.38268343236508984,4.954484825701704e-17
-3.2888548092268146,2.1170000166126743,2.117000016612675,2.1170000166126743,-3.71586361927628e-17,-0.290284677254462,6.193106032127134e-17
-3.2397674240144743,2.117000016612675,2.117000016612675,2.117000016612675,1.362483327067969e-16,-0.19509032201612816,0.0
-3.1906800388021335,2.117000016612675,2.117000016612675,2.117000016612675,-9.908969651403412e-17,-0.09801714032956013,-4.954484825701706e-17
-3.141592653589793,2.117000016612675,2.117000016612675,2.117000016612675,-1.2386212064254266e-16,2.477242412850853e-16,9.908969651403412e-17
-3.0925052683774528,2.117000016612675,2.117000016612675,2.117000016612675,-8.670348444977986e-17,0.09801714032956037,2.477242412850853e-17
-3.043417883165112,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,0.19509032201612866,2.477242412850853e-17
-2.9943304979527716,2.117000016612675,2.117000016612675,2.117000016612675,-1.0528280254616125e-16,0.2902846772544624,0.0
-2.945243112740431,2.1170000166126752,2.1170000166126752,2.1170000166126752,9.289659048190696e-17,0.38268343236509034,1.238621206425426e-17
-2.8961557275280905,2.117000016612675,2.117000016612675,2.117000016612675,-1.5482765080317832e-17,0.471396736825998,8.670348444977986e-17
-2.84706834231575,2.117000016612675,2.117000016612675,2.117000016612675,-7.586554889355738e-17,0.5555702330196023,6.193106032127132e-18
-2.7979809571034093,2.117000016612675,2.117000016612675,2.117000016612675,2.1675871112444964e-17,0.6343932841636459,1.099276320702566e-16
-2.748893571891069,2.117000016612675,2.117000016612675,2.117000016612675,-1.9469577088499673e-16,0.7071067811865476,-6.115692206725543e-17
-2.6998061866787286,2.117000016612675,2.117000016612675,2.117000016612675,6.967244286143024e-18,0.7730104533627369,7.431727238552559e-17
-2.650718801466388,2.117000016612675,2.117000016612675,2.117000016612675,-1.385707474688446e-16,0.8314696123025456,-1.5482765080317832e-17
-2.6016314162540475,2.1170000166126752,2.117000016612675,2.1170000166126752,6.154399119426337e-17,0.8819212643483547,-6.038278381323953e-17
-2.552544031041707,2.1170000166126752,2.1170000166126752,2.1170000166126752,1.9353456350397282e-16,0.9238795325112865,1.5405351254916237e-16
-2.5034566458293663,2.117000016612675,2.1170000166126752,2.117000016612675,-4.180346571685814e-17,0.956940335732209,-1.548276508031783e-17
-2.454369260617026,2.117000016612675,2.117000016612675,2.117000016612675,-8.360693143371629e-17,0.9807852804032302,-6.812416635339845e-17
-2.405281875404685,2.117000016612675,2.117000016612675,2.117000016612675,1.2386212064254264e-17,0.9951847266721969,-4.954484825701706e-17
-2.356194490192345,2.117000016612675,2.117000016612675,2.117000016612675,4.335174222488993e-17,1.0,-1.8579318096381397e-17
-2.3071071049800045,2.117000016612675,2.117000016612675,2.117000016612675,-4.954484825701706e-17,0.9951847266721967,4.954484825701706e-17
-2.2580197197676637,2.117000016612675,2.1170000166126752,2.117000016612675,8.051037841765271e-17,0.9807852804032304,3.096553016063566e-17
-2.2089323345553233,2.1170000166126752,2.117000016612675,2.1170000166126752,3.096553016063566e-17,0.9569403357322088,6.1931060321271315e-18
