r,a,b,c,d,m,R
16.79009999999983,8.510717255952235e-19,0.01389905605743258,0.013899056057432576,-8.510717255952232e-19,0.07420767330057991,-0.0001511122675566488
16.80009999999983,8.504918424258152e-19,0.013889585846596083,0.013889585846596079,-8.504918424258149e-19,0.07430762617441922,-0.00015082705002863976
16.81009999999983,8.499118483997598e-19,0.013880113825333147,0.013880113825333143,-8.499118483997595e-19,0.07440761655426116,-0.00015054201369914
16.820099999999833,8.493317438544018e-19,0.013870639999153028,0.013870639999153025,-8.493317438544015e-19,0.07450764432827853,-0.0001502571588521876
16.830099999999835,8.487515291270504e-19,0.013861164373564402,0.013861164373564399,-8.487515291270501e-19,0.07460770938458655,-0.00014997248577125537
16.840099999999836,8.481712045549788e-19,0.01385168695407536,0.013851686954075357,-8.481712045549785e-19,0.07470781161124329,-0.00014968799473925174
16.850099999999838,8.475907704754242e-19,0.013842207746193403,0.0138422077461934,-8.475907704754239e-19,0.07480795089624998,-0.00014940368603851974
16.86009999999984,8.470102272255873e-19,0.013832726755425434,0.01383272675542543,-8.47010227225587e-19,0.07490812712755135,-0.00014911955995083735
16.87009999999984,8.464295751426321e-19,0.013823243987277762,0.013823243987277758,-8.464295751426318e-19,0.07500834019303607,-0.00014883561675741686
16.880099999999842,8.458488145636858e-19,0.013813759447256088,0.013813759447256085,-8.458488145636855e-19,0.075108589980537,-0.00014855185673890483
16.890099999999844,8.452679458258379e-19,0.013804273140865506,0.013804273140865502,-8.452679458258376e-19,0.07520887637783162,-0.0001482682801753821
16.900099999999846,8.446869692661407e-19,0.013794785073610495,0.013794785073610491,-8.446869692661404e-19,0.07530919927264236,-0.0001479848873463632
16.910099999999847,8.441058852216085e-19,0.013785295250994915,0.013785295250994912,-8.441058852216082e-19,0.07540955855263694,-0.0001477016785307963
16.92009999999985,8.435246940292173e-19,0.013775803678522006,0.013775803678522002,-8.43524694029217e-19,0.07550995410542875,-0.0001474186540070631
16.93009999999985,8.429433960259049e-19,0.013766310361694376,0.013766310361694373,-8.429433960259046e-19,0.07561038581857724,-0.00014713581405297852
16.940099999999852,8.423619915485701e-19,0.013756815306014003,0.013756815306014,-8.423619915485698e-19,0.07571085357958816,-0.00014685315894579043
16.950099999999853,8.417804809340729e-19,0.013747318516982226,0.013747318516982222,-8.417804809340726e-19,0.07581135727591407,-0.00014657068896217968
16.960099999999855,8.4119886451923385e-19,0.013737820000099743,0.01373782000009974,-8.411988645192336e-19,0.07591189679495455,-0.0001462884043782597
16.970099999999857,8.40617142640834e-19,0.013728319760866605,0.013728319760866602,-8.406171426408337e-19,0.07601247202405668,-0.0001460063054695763
16.980099999999858,8.400353156356144e-19,0.01371881780478221,0.013718817804782207,-8.400353156356141e-19,0.07611308285051532,-0.00014572439251110773
16.99009999999986,8.39453383840276e-19,0.013709314137345305,0.013709314137345302,-8.394533838402757e-19,0.0762137291615735,-0.0001454426657772639
17.00009999999986,8.388713475914792e-19,0.013699808764053968,0.013699808764053965,-8.388713475914789e-19,0.07631441084442274,-0.00014516112554188723
17.010099999999863,8.382892072258437e-19,0.013690301690405618,0.013690301690405615,-8.382892072258434e-19,0.07641512778620348,-0.00014487977207825123
17.020099999999864,8.377069630799482e-19,0.013680792921897002,0.013680792921896999,-8.377069630799479e-19,0.07651587987400535,-0.00014459860565906114
17.030099999999866,8.3712461549033e-19,0.01367128246402419,0.013671282464024187,-8.371246154903297e-19,0.07661666699486759,-0.0001443176265564535
17.040099999999867,8.365421647934849e-19,0.013661770322282576,0.013661770322282572,-8.365421647934846e-19,0.07671748903577937,-0.0001440368350419961
17.05009999999987,8.359596113258665e-19,0.013652256502166867,0.013652256502166863,-8.359596113258662e-19,0.07681834588368018,-0.00014375623138668746
17.06009999999987,8.353769554238867e-19,0.013642741009171082,0.013642741009171079,-8.353769554238864e-19,0.07691923742546015,-0.00014347581586095695
17.070099999999872,8.347941974239145e-19,0.013633223848788548,0.013633223848788545,-8.347941974239142e-19,0.07702016354796046,-0.0001431955887346646
17.080099999999874,8.342113376622765e-19,0.013623705026511891,0.013623705026511888,-8.342113376622762e-19,0.07712112413797362,-0.00014291555027710074
17.090099999999875,8.33628376475256e-19,0.013614184547833037,0.013614184547833034,-8.336283764752557e-19,0.07722211908224391,-0.00014263570075698603
17.100099999999877,8.330453141990932e-19,0.013604662418243202,0.013604662418243199,-8.330453141990929e-19,0.0773231482674677,-0.0001423560404424712
17.11009999999988,8.324621511699844e-19,0.013595138643232894,0.01359513864323289,-8.324621511699842e-19,0.07742421158029376,-0.00014207656960113672
17.12009999999988,8.318788877240825e-19,0.013585613228291899,0.013585613228291896,-8.318788877240822e-19,0.07752530890732373,-0.00014179728849999306
17.13009999999988,8.312955241974958e-19,0.013576086178909288,0.013576086178909284,-8.312955241974955e-19,0.07762644013511237,-0.00014151819740548002
17.140099999999883,8.307120609262883e-19,0.0135665575005734,0.013566557500573397,-8.30712060926288e-19,0.07772760515016798,-0.000141239296583467
17.150099999999885,8.301284982464795e-19,0.01355702719877185,0.013557027198771847,-8.301284982464792e-19,0.07782880383895273,-0.0001409605862992525
17.160099999999886,8.295448364940435e-19,0.013547495278991514,0.01354749527899151,-8.2954483649404325e-19,0.07793003608788304,-0.00014068206681756412
17.170099999999888,8.289610760049095e-19,0.013537961746718527,0.013537961746718523,-8.289610760049092e-19,0.07803130178332991,-0.0001404037384025585
17.18009999999989,8.283772171149608e-19,0.013528426607438285,0.013528426607438282,-8.283772171149605e-19,0.07813260081161931,-0.00014012560131782076
17.19009999999989,8.277932601600352e-19,0.013518889866635431,0.013518889866635428,-8.277932601600349e-19,0.07823393305903249,-0.00013984765582636497
17.200099999999892,8.272092054759241e-19,0.013509351529793857,0.013509351529793854,-8.272092054759238e-19,0.07833529841180642,-0.00013956990219063348
17.210099999999894,8.266250533983727e-19,0.013499811602396699,0.013499811602396695,-8.266250533983724e-19,0.07843669675613404,-0.00013929234067249697
17.220099999999896,8.260408042630793e-19,0.013490270089926325,0.013490270089926322,-8.26040804263079e-19,0.07853812797816473,-0.00013901497153325434
17.230099999999897,8.254564584056955e-19,0.013480726997864343,0.01348072699786434,-8.254564584056952e-19,0.07863959196400458,-0.00013873779503363232
17.2400999999999,8.248720161618256e-19,0.013471182331691586,0.013471182331691582,-8.248720161618253e-19,0.07874108859971679,-0.00013846081143378583
17.2500999999999,8.242874778670263e-19,0.01346163609688811,0.013461636096888106,-8.24287477867026e-19,0.07884261777132204,-0.00013818402099329715
17.260099999999902,8.237028438568066e-19,0.013452088298933193,0.01345208829893319,-8.237028438568063e-19,0.07894417936479879,-0.00013790742397117636
17.270099999999903,8.231181144666274e-19,0.013442538943305328,0.013442538943305325,-8.231181144666271e-19,0.07904577326608372,-0.00013763102062586095
