r,a,b,c,d,m,R
1.1501000000000008,0.03290168326448352,0.0,0.0,0.0,3.460100382312551e-05,-0.0005505450274550697
1.1601000000000008,0.032900413633755045,0.0,0.0,0.0,3.551033497440492e-05,-0.0005504957565177976
1.1701000000000008,0.03289913304069934,0.0,0.0,0.0,3.6435431011597695e-05,-0.0005504460585698333
1.1801000000000008,0.03289784148607709,0.0,0.0,0.0,3.7376426174264115e-05,-0.0005503959336965316
1.1901000000000008,0.03289653897065568,0.0,0.0,0.0,3.83334546595195e-05,-0.0005503453819839898
1.2001000000000008,0.03289522549520912,0.0,0.0,0.0,3.930665062167637e-05,-0.0005502944035190478
1.2101000000000008,0.03289390106051813,0.0,0.0,0.0,4.029614817188677e-05,-0.0005502429983892861
1.2201000000000009,0.0328925656673701,0.0,0.0,0.0,4.1302081377784664e-05,-0.0005501911666830276
1.2301000000000009,0.032891219316559105,0.0,0.0,0.0,4.2324584263128536e-05,-0.000550138908489338
1.2401000000000009,0.0328898620088859,0.0,0.0,0.0,4.336379080744405e-05,-0.0005500862238980234
1.2501000000000009,0.032888493745157926,0.0,0.0,0.0,4.4419834945666855e-05,-0.0005500331129996329
1.2601000000000009,0.03288711452618933,0.0,0.0,0.0,4.5492850567785554e-05,-0.0005499795758854571
1.270100000000001,0.03288572435280094,0.0,0.0,0.0,4.6582971518484756e-05,-0.0005499256126475286
1.280100000000001,0.03288432322582027,0.0,0.0,0.0,4.7690331596788296e-05,-0.0005498712233786219
1.290100000000001,0.032882911146081564,0.0,0.0,0.0,4.8815064555702566e-05,-0.000549816408172253
1.300100000000001,0.03288148811442573,0.0,0.0,0.0,4.9957304101859996e-05,-0.0005497611671226803
1.310100000000001,0.03288005413170042,0.0,0.0,0.0,5.111718389516265e-05,-0.0005497055003249033
1.320100000000001,0.032878609198759956,0.0,0.0,0.0,5.229483754842599e-05,-0.0005496494078746642
1.330100000000001,0.032877153316465395,0.0,0.0,0.0,5.349039862702273e-05,-0.0005495928898684458
1.340100000000001,0.0328756864856845,0.0,0.0,0.0,5.470400064852688e-05,-0.0005495359464034738
