r,omega,theta,phi,rho,mass
2.9701000000000004,-3.437401515807386,0.0,0.7854178719866826,0.0,1.0980826722095407
2.9801,-3.4377561377239187,0.0,0.7854184128406068,0.0,1.1092113889313233
2.9901000000000004,-3.438118670425232,0.0,0.7854189763201795,0.0,1.120415044064222
3.0001,-3.4384894532274584,0.0,0.7854195637920195,0.0,1.1316938891703685
3.0101000000000004,-3.43886884254853,0.0,0.7854201767034064,0.0,1.1430481758195006
3.0201000000000002,-3.4392572119081812,0.0,0.7854208165822812,0.0,1.1544781555889583
3.0301000000000005,-3.4396549519279462,0.0,0.7854214850372466,0.0,1.165984080063688
3.0401000000000002,-3.4400624703311604,0.0,0.7854221837575661,0.0,1.1775662008362389
3.0501000000000005,-3.4404801919429597,0.0,0.7854229145131648,0.0,1.1892247695067657
3.0601000000000003,-3.4409086360604824,0.0,0.7854236795968738,0.0,1.2009600377229874
3.0701000000000005,-3.4413484028307284,0.0,0.7854244817054866,0.0,1.2127722571664385
3.0801000000000003,-3.4417999908471386,0.0,0.7854253229075645,0.0,1.2246616794599265
3.0901,-3.4422639741365124,0.0,0.7854262056898171,0.0,1.2366285562646142
3.1001000000000003,-3.442741006703293,0.0,0.7854271329835412,0.0,1.2486731392824395
3.1101,-3.4432318225295653,0.0,0.785428108164619,0.0,1.2607956802561158
3.1201000000000003,-3.4437372355750573,0.0,0.7854291350535201,0.0,1.272996430969134
3.1301,-3.4442581397771397,0.0,0.7854302179152997,0.0,1.2852756432457584
3.1401000000000003,-3.444795509050825,0.0,0.7854313614595998,0.0,1.2976335689510323
3.1501,-3.4453503972887694,0.0,0.7854325708406487,0.0,1.3100704599907722
3.1601000000000004,-3.4459239383612705,0.0,0.7854338516572609,0.0,1.322586568311573
3.1701,-3.4465173461162695,0.0,0.7854352099528374,0.0,1.335182145900803
3.1801000000000004,-3.44713191437935,0.0,0.785436652215366,0.0,1.3478574447866092
3.1901,-3.447769151200227,0.0,0.7854381862360298,0.0,1.3606127171087719
3.2001000000000004,-3.4484308305064917,0.0,0.7854398213423678,0.0,1.373448215135072
3.2101,-3.449118689053544,0.0,0.7854415664887001,0.0,1.3863641911051425
3.2201000000000004,-3.4498348122609652,0.0,0.7854434328224178,0.0,1.3993608974455285
3.2301,-3.450581648529753,0.0,0.7854454337774746,0.0,1.4124385867774578
3.2401000000000004,-3.451362009242318,0.0,0.7854475850743862,0.0,1.4255975119168476
3.2501,-3.4521790687624847,0.0,0.7854499047202312,0.0,1.4388379258742983
3.2601000000000004,-3.453036364435492,0.0,0.785452413008651,0.0,1.452160081855099
3.2701000000000002,-3.453937815959801,0.0,0.7854551326571445,0.0,1.4655642332696872
