r,omega,theta,phi,rho,mass
2.1101,-3.420979649886625,3.1415936551438586,0.7854021861885918,1.5707973283461436,0.3937607431937221
2.1201000000000003,-3.4210876025910038,3.1415936551445656,0.7854022404782525,1.570797328346837,0.3993855307347588
2.1301,-3.421196658559938,3.1415936551452694,0.7854022958251606,1.5707973283475278,0.4050636305399139
2.1401000000000003,-3.4213068346976483,3.1415936551459707,0.7854023522619354,1.570797328348216,0.4107952940645496
2.1501,-3.421418161923384,3.141593655146669,0.7854024098627829,1.5707973283489014,0.4165807727660045
2.1601000000000004,-3.421530655336785,3.141593655147366,0.7854024686516154,1.5707973283495846,0.42242031809806024
2.1701,-3.421644328050421,3.14159365514806,0.785402528646007,1.5707973283502656,0.4283141815139886
2.1801000000000004,-3.42175919392639,3.141593655148752,0.7854025898656811,1.5707973283509447,0.4342626144670827
2.1901,-3.421875267576314,3.141593655149442,0.785402652332511,1.5707973283516212,0.4402658684106551
2.2001000000000004,-3.421992564361344,3.1415936551501296,0.7854027160705203,1.570797328352296,0.44632419479803975
2.2101,-3.4221111003921556,3.1415936551508157,0.785402781105882,1.5707973283529686,0.45243784508258983
2.2201000000000004,-3.4222308925289524,3.1415936551514996,0.7854028474669194,1.5707973283536394,0.45860707071768
2.2301,-3.422351958381464,3.1415936551521817,0.7854029151841054,1.5707973283543084,0.46483212315670414
2.2401000000000004,-3.422474316308946,3.1415936551528625,0.785402984290063,1.5707973283549757,0.47111325385307773
2.2501,-3.422597985420181,3.141593655153541,0.7854030548195653,1.5707973283556413,0.4774507142602354
2.2601000000000004,-3.4227229855734786,3.1415936551542183,0.7854031268095347,1.5707973283563055,0.4838447558316333
2.2701000000000002,-3.4228493373766735,3.141593655154894,0.7854032002990441,1.5707973283569678,0.49029563002074666
2.2801000000000005,-3.4229770621871287,3.1415936551555683,0.785403275329316,1.570797328357629,0.4968035882810725
2.2901000000000002,-3.4231061821117326,3.141593655156241,0.7854033519437227,1.5707973283582888,0.503368882066127
2.3001000000000005,-3.4232367200068996,3.141593655156913,0.7854034301877868,1.5707973283589474,0.5099917628294475
2.3101000000000003,-3.423368699478572,3.1415936551575836,0.7854035101091803,1.5707973283596048,0.5166724820245908
2.3201,-3.4235021448822183,3.141593655158253,0.7854035917577257,1.570797328360261,0.5234112911051353
2.3301000000000003,-3.4236370813228323,3.141593655158921,0.7854036751853948,1.5707973283609162,0.5302084415246789
2.3401,-3.423773534654936,3.1415936551595887,0.7854037604463096,1.5707973283615706,0.5370641847368399
2.3501000000000003,-3.423911531482577,3.1415936551602552,0.7854038475967421,1.570797328362224,0.5439787721952576
2.3601,-3.424051099159329,3.141593655160921,0.7854039366951139,1.5707973283628767,0.5509524553535905
2.3701000000000003,-3.4241922657882937,3.141593655161586,0.7854040278019968,1.5707973283635288,0.5579854856655189
2.3801,-3.4243350602220977,3.1415936551622505,0.7854041209801124,1.5707973283641803,0.565078114584742
2.3901000000000003,-3.4244795120628955,3.1415936551629144,0.7854042162943321,1.570797328364831,0.5722305935649808
2.4001,-3.4246256516623665,3.141593655163578,0.7854043138116773,1.5707973283654817,0.5794431740599753
2.4101000000000004,-3.4247735101217183,3.1415936551642414,0.7854044136013192,1.5707973283661318,0.5867161075234871
2.4201,-3.424923119291684,3.141593655164904,0.7854045157345791,1.5707973283667815,0.594049645409297
2.4301000000000004,-3.425074511772524,3.141593655165567,0.7854046202849281,1.5707973283674315,0.6014440391712073
2.4401,-3.4252277209140236,3.1415936551662296,0.785404727327987,1.570797328368081,0.6088995402630395
2.4501000000000004,-3.425382780815497,3.141593655166892,0.785404836941527,1.5707973283687306,0.6164164001386367
2.4601,-3.425539726325783,3.1415936551675547,0.7854049492054685,1.5707973283693804,0.6239948702518612
2.4701000000000004,-3.425698593043248,3.1415936551682178,0.7854050642018826,1.5707973283700303,0.6316352020565967
2.4801,-3.4258594173157837,3.141593655168881,0.7854051820149897,1.5707973283706806,0.6393376470067461
2.4901000000000004,-3.42602223624081,3.1415936551695443,0.78540530273116,1.5707973283713312,0.647102456556234
