r,a,b,c,d,a_prime,b_prime,c_prime,d_prime,m,Phi,qnorm,ricci,energy_density,radial_pressure,tangential_pressure
6.000999999999916,0.005366359623313891,0.028692700627758427,-0.005366359623313884,0.00904658982621938,-0.0001102774594268241,-0.0005896284169210556,0.00011027745942682396,-0.00018590534599616668,0.004693177107642513,-0.0007355934911106363,0.031027527906868312,0.0004943440963771465,5.018808861513753e-06,-4.612900047138533e-06,-5.018808861513753e-06
6.010999999999916,0.005365255994466428,0.02868679977609227,-0.005365255994466421,0.009044729332662442,-0.00011044829944178235,-0.0005905418595056977,0.00011044829944178221,-0.00018619334748129227,0.004715924032971334,-0.000737773236302639,0.031021146881877976,0.0004941764684981839,5.017455586995779e-06,-4.610290169308229e-06,-5.017455586995779e-06
6.0209999999999155,0.005364150657537703,0.028680889791705286,-0.005364150657537696,0.009042865959628233,-0.00011061907566257903,-0.0005914549609975119,0.0001106190756625789,-0.00018648124142244888,0.00473874060953251,-0.0007399548535878184,0.03101475598100478,0.0004940086101945632,5.016100385902386e-06,-4.607676902898342e-06,-5.016100385902386e-06
6.030999999999915,0.0053630436131661555,0.02867497067801107,-0.0053630436131661486,0.009040999708193033,-0.00011078978798958228,-0.0005923677208637891,0.00011078978798958214,-0.0001867690276516774,0.004761626913671897,-0.000742138334866097,0.031008355207940094,0.0004938405216978596,5.014743259796432e-06,-4.60506025243439e-06,-5.014743259796432e-06
6.040999999999915,0.005361934861991222,0.028669042438428535,-0.005361934861991215,0.0090391305794348,-0.00011096043632319389,-0.0005932801385720008,0.00011096043632319374,-0.00018705670600107561,0.004784583021552832,-0.0007443236720293348,0.031001944566381043,0.0004936722032399408,5.0133842102428234e-06,-4.602440222447372e-06,-5.0133842102428234e-06
6.050999999999915,0.005360824404653334,0.02866310507638193,-0.0053608244046533275,0.00903725857443317,-0.00011113102056384946,-0.0005941922135897986,0.0001111310205638493,-0.00018734427630279815,0.004807609009155946,-0.0007465108569613541,0.030995524060030522,0.0004935036550529668,5.012023238808519e-06,-4.599816817473766e-06,-5.012023238808519e-06
6.060999999999915,0.00535971224179392,0.028657158595300814,-0.005359712241793913,0.009035383694269462,-0.00011130154061201838,-0.0005951039453850152,0.00011130154061201823,-0.0001876317383890567,0.004830704952278983,-0.0007486998815379647,0.03098909369259716,0.000493334877369389,5.010660347062519e-06,-4.597190042055509e-06,-5.010660347062519e-06
6.0709999999999145,0.0053585983740554,0.028651202998620076,-0.0053585983740553934,0.009033505940026667,-0.00011147199636820398,-0.0005960153334256646,0.00011147199636820383,-0.0001879190920921201,0.00485387092653661,-0.0007508907376269888,0.030982653467795353,0.00049316587042195,5.0092955365758735e-06,-4.59455990074e-06,-5.0092955365758735e-06
6.080999999999914,0.005357482802081193,0.028645238289779922,-0.005357482802081186,0.009031625312789456,-0.00011164238773294354,-0.0005969263771799421,0.0001116423877329434,-0.00018820633724431449,0.004877107007360238,-0.0007530834170882863,0.030976203389345255,0.0004929966344436832,5.007928808921668e-06,-4.5919263980800805e-06,-5.007928808921668e-06
6.090999999999914,0.0053563655265157105,0.02863926447222587,-0.0053563655265157035,0.009029741813644175,-0.00011181271460680837,-0.0005978370761162255,0.00011181271460680822,-0.0001884934736780233,0.004900413269997832,-0.0007552779117737797,0.030969743460972754,0.0004928271696679126,5.00656016567503e-06,-4.589289538634027e-06,-5.00656016567503e-06
6.100999999999914,0.005355246548004357,0.02863328154940876,-0.005355246548004351,0.009027855443678848,-0.00011198297689040387,-0.0005987474297030742,0.00011198297689040372,-0.00018878050122568747,0.004923789789513734,-0.0007574742135274793,0.0309632736864095,0.0004926574763282516,5.005189608413122e-06,-4.586649326965544e-06,-5.005189608413122e-06
6.110999999999914,0.005354125867193534,0.028627289524784744,-0.005354125867193528,0.009025966203983174,-0.0001121531744843696,-0.0005996574374092308,0.00011215317448436945,-0.00018906741971980555,0.004947236640788475,-0.0007596723141855085,0.030956794069392887,0.0004924875546586033,5.003817138715142e-06,-4.584005767643754e-06,-5.003817138715142e-06
6.120999999999913,0.0053530034847306335,0.02862128840181528,-0.0053530034847306274,0.009024074095648524,-0.00011232330728937936,-0.0006005670987036207,0.0001123233072893792,-0.0001893542289929338,0.004970753898518595,-0.000761872205576129,0.030950304613666036,0.0004923174048931604,5.002442758162318e-06,-4.581358865243183e-06,-5.002442758162318e-06
