r,mass_m,psi,abs_psi
8.341318188046817,1.7636003655502,0.10481673839064433,0.10481673839064433
8.440862828550387,1.7787995120735798,0.10492941156223384,0.10492941156223384
8.540317670699498,1.7940488146048905,0.10504326740791473,0.10504326740791473
8.636952253388053,1.8090598430367266,0.10515522681625261,0.10515522681625261
8.72894883655587,1.823613355162709,0.10526310599217609,0.10526310599217609
8.805713354405391,1.8359875916706194,0.10535412206739564,0.10535412206739564
8.882462216556073,1.848577655250347,0.10544603953620325,0.10544603953620325
8.962399017666659,1.861912907353746,0.10554274817216164,0.10554274817216164
9.05098373316786,1.8769209964835694,0.10565105312907083,0.10565105312907083
9.14667604989338,1.893333501840282,0.10576933094533955,0.10576933094533955
9.247777408508984,1.910782908658574,0.10589565057516356,0.10589565057516356
9.351190342064873,1.9285949627774632,0.10602618376767096,0.10602618376767096
9.453078168099012,1.945952055609406,0.10615598720569386,0.10615598720569386
9.550995950147124,1.9623283289884732,0.10628176043572002,0.10628176043572002
9.643964119056792,1.977526625475619,0.10640205371053806,0.10640205371053806
9.731254061832985,1.991462135346615,0.10651575793913927,0.10651575793913927
9.811281253249616,2.003965430903348,0.10662065172961252,0.10662065172961252
9.89917098987507,2.017439314981052,0.10673659413896444,0.10673659413896444
9.993882862934894,2.0317363242770794,0.10686246085385452,0.10686246085385452
10.093563211089073,2.046649666130369,0.10699605169692407,0.10699605169692407
10.195375200443365,2.0618745199396744,0.10713379391019143,0.10713379391019143
10.296068510744883,2.0770487174890175,0.1072714183973009,0.1072714183973009
10.393125247592142,2.0918768424202914,0.1074054755438206,0.1074054755438206
10.48483313666334,2.106123991741503,0.10753346824404697,0.10753346824404697
10.569475749661112,2.1194986607302337,0.10765276823288161,0.10765276823288161
10.646496537764289,2.1318567082034083,0.1077623037569153,0.1077623037569153
10.732676272966437,2.1458788770189883,0.10788595557890239,0.10788595557890239
10.82623782958836,2.161292850955904,0.10802146502099107,0.10802146502099107
10.925922743997875,2.177859090529265,0.1081672240471862,0.1081672240471862
11.02976233688803,2.1951650115107095,0.10832047463145981,0.10832047463145981
11.134452811485168,2.212538217660189,0.10847633381408726,0.10847633381408726
11.236619598674947,2.2293064383279746,0.10862964776164316,0.10862964776164316
11.33433323546841,2.2450926429081153,0.10877733232403829,0.10877733232403829
11.426673421909703,2.259748451430767,0.10891780988659208,0.10891780988659208
11.512616963689599,2.2731591332080754,0.10904935184476272,0.10904935184476272
11.600522161791838,2.2866725469845837,0.10918470919248491,0.10918470919248491
11.695346235074524,2.301073983354082,0.10933168676941418,0.10933168676941418
11.795533208081409,2.3161777264684207,0.10948814116678418,0.10948814116678418
11.898776964535433,2.3317288421075535,0.10965072083043156,0.10965072083043156
12.00192933425784,2.3473595340260034,0.10981463528129669,0.10981463528129669
12.102101607292761,2.362713652601125,0.10997532381432362,0.10997532381432362
12.197322366124995,2.377523286381236,0.11012951511036768,0.11012951511036768
12.28604033859897,2.3915349059613136,0.11027447920433034,0.11027447920433034
12.366009897240664,2.404345216482725,0.11040623458012323,0.11040623458012323
12.451750621549749,2.4182591527453736,0.11054863360379107,0.11054863360379107
12.544906470309245,2.433556945544137,0.11070464901942095,0.11070464901942095
12.644295319410196,2.4500304525174688,0.1108725391181378,0.1108725391181378
12.748417197379844,2.467374021771435,0.11104992719178529,0.11104992719178529
12.854579434394227,2.485046207101752,0.11123227109001262,0.11123227109001262
12.959336510833424,2.5023750024899196,0.11141356864419992,0.11141356864419992
13.060169201882774,2.5188787264672667,0.11158928619936045,0.11158928619936045
13.155827165322645,2.5343381751002365,0.1117570479534801,0.1117570479534801
13.24539581004129,2.548633893505215,0.11191506178717653,0.11191506178717653
13.33481750084955,2.562751649090855,0.11207373199863649,0.11207373199863649
13.430898077304809,2.5777922591605162,0.11224527954824036,0.11224527954824036
13.532259144304362,2.5935852171139717,0.11242751878765408,0.11242751878765408
13.63685444985521,2.6098917196705496,0.1126170305426713,0.1126170305426713
13.741689097975682,2.6263372078005816,0.11280856931882105,0.11280856931882105
13.84377899826621,2.642525551355239,0.11299672282366816,0.11299672282366816
13.941027042610948,2.658154752177919,0.11317751722456124,0.11317751722456124
14.031924390783972,2.6729711430218983,0.11334792276974108,0.11334792276974108
14.114561272919278,2.6866198955673553,0.1135040422751312,0.1135040422751312
14.2015382806079,2.7011606398157566,0.11366958832067361,0.11366958832067361
14.295683211315934,2.717077239380315,0.11385016714777495,0.11385016714777495
14.395898567901579,2.7341765494192636,0.11404392184301658,0.11404392184301658
14.500850757082768,2.7521874084541675,0.11424844588047074,0.11424844588047074
14.60812073230512,2.7706198478001456,0.1144590912163024,0.1144590912163024
14.71438541008727,2.788819806920943,0.11466926800383326,0.11466926800383326
14.816963373618401,2.806269480729211,0.11487350591707003,0.11487350591707003
14.914443528776452,2.822711712852057,0.11506879083573232,0.11506879083573232
15.005919076151832,2.8380129833109957,0.11525310339789818,0.11525310339789818
15.098046464509835,2.853315791828988,0.11543978344777142,0.11543978344777142
15.196351430003086,2.869565944138045,0.11564019379934332,0.11564019379934332
15.299543545896519,2.8865994625855262,0.11585198941633752,0.11585198941633752
15.405586052443955,2.9041562452447462,0.11607125277371394,0.11607125277371394
15.511509942146683,2.9218260973573966,0.1162920157477091,0.1162920157477091
15.61440213268473,2.9391811979596563,0.11650822450374612,0.11650822450374612
15.712249273001593,2.9559008048089237,0.11671551117200246,0.11671551117200246
15.803614300558312,2.9717211272010764,0.1169105781095107,0.1169105781095107
15.886653955243066,2.986276851800733,0.11708914612979825,0.11708914612979825
15.976115921962815,3.0021374084795283,0.11728287493005601,0.11728287493005601
16.072283918913225,3.0193696523144578,0.11749265624896663,0.11749265624896663
16.174181492467383,3.0377916604561555,0.11771660847912727,0.11771660847912727
16.280474107378943,3.057124064644117,0.1179519703649775,0.1179519703649775
16.38872947938139,3.0768604883290607,0.11819341890187464,0.11819341890187464
16.49570873526875,3.096340974311992,0.11843365906679694,0.11843365906679694
16.598856291847863,3.1150523364788545,0.11866677582564336,0.11866677582564336
16.696826486513945,3.1327372307172783,0.11888951179239368,0.11888951179239368
16.788737798355143,3.149252594877827,0.11909964507598086,0.11909964507598086
16.88427555398724,3.166362730127095,0.11931929978019334,0.11931929978019334
16.985370298134704,3.1844464089372058,0.11955315196636063,0.11955315196636063
17.09069485014603,3.203323944430181,0.11979842788281327,0.11979842788281327
17.198009113259847,3.2226689548173737,0.12005016420738052,0.12005016420738052
17.30429077209756,3.242006097993355,0.12030140374064469,0.12030140374064469
17.406855068898555,3.2608867629711895,0.12054576163836682,0.12054576163836682
17.503945114151126,3.2789893145697055,0.12077886012941672,0.12077886012941672
17.594213951805447,3.2960323757826657,0.12099716462354228,0.12099716462354228
17.67989716488031,3.312397922759127,0.12120579409614705,0.12120579409614705
17.77278903710305,3.330334983199169,0.12143351699396078,0.12143351699396078
17.87181111356214,3.3496516450278895,0.12167799422614423,0.12167799422614423
17.97604075366451,3.370157917071888,0.12193718667243719,0.12193718667243719
18.08394254328842,3.3915144197670326,0.12220743065970154,0.12220743065970154
18.192832531097256,3.4131328300567194,0.12248203632377674,0.12248203632377674
18.29958960452154,3.4343367195723946,0.12275302606243699,0.12275302606243699
18.402049567063305,3.4546611895595722,0.12301470403815562,0.12301470403815562
18.499112568461072,3.473881464774324,0.12326402814669891,0.12326402814669891
18.592793913074686,3.4924104130706066,0.12350600018231217,0.12350600018231217
18.692242261327277,3.512084209147094,0.1237643441376596,0.1237643441376596
18.79645232725014,3.5327509394234973,0.12403676121936037,0.12403676121936037
18.90380602246557,3.5541567922317086,0.12431931866078309,0.12431931866078309
19.0116691638173,3.57584747840341,0.1246052948031267,0.1246052948031267
19.117077275604423,3.597277541200686,0.12488687797447595,0.12488687797447595
19.217820613903584,3.6180124868919754,0.12515803181931043,0.12515803181931043
19.312497323172668,3.6377437697813964,0.1254147115633812,0.1254147115633812
19.399743835222775,3.6561413655502686,0.1256528535279959,0.1256528535279959
19.490245961702353,3.6754373851414317,0.12590150499441458,0.12590150499441458
19.58708529044953,3.6963059685558033,0.12616937163914813,0.12616937163914813
19.689416537985412,3.718574488236274,0.12645440347121167,0.12645440347121167
19.79617211015759,3.7419954285225545,0.1267538431441724,0.1267538431441724
19.90534777287644,3.7660905596267917,0.1270621810795285,0.1270621810795285
20.0,3.787054679322146,0.12733116161442332,0.12733116161442332
