r,mass_m,psi,abs_psi
16.282040166901684,3.057409422407266,0.11795545095296718,0.11795545095296718
16.390300446475603,3.0771468785454177,0.11819693518968917,0.11819693518968917
16.49723912135761,3.096619198017982,0.1184371072710959,0.1184371072710959
16.600318804497675,3.115316988258695,0.11867009142799602,0.11867009142799602
16.698207339183796,3.132985867193363,0.11889266034619635,0.11889266034619635
16.790022924309937,3.1494830704750125,0.11910259135135774,0.11910259135135774
16.885645833328805,3.166607880411648,0.11932245958528506,0.11932245958528506
16.98680990560084,3.184704024188916,0.11955649297539116,0.11955649297539116
17.092180067852997,3.2035907461201836,0.11980189904558751,0.11980189904558751
17.199501394917167,3.2229390882446287,0.12005367830739562,0.12005367830739562
17.305747673977272,3.242272678861318,0.12030486149477801,0.12030486149477801
17.4082459884946,3.261144472532047,0.12054908867512464,0.12054908867512464
17.50525049530845,3.2792343053089326,0.12078200613488844,0.12078200613488844
17.595413548400614,3.2962602485072985,0.1210000760145477,0.1210000760145477
17.681211867154236,3.31265041554669,0.12120900593890915,0.12120900593890915
17.774200138834168,3.3306089133165946,0.12143698849237063,0.12143698849237063
17.873305870618,3.349944588189832,0.12168169801536192,0.12168169801536192
17.977602980335018,3.3704663483209054,0.12194108561507375,0.12194108561507375
18.08554145815602,3.391831534110298,0.12221144941256554,0.12221144941256554
18.19442176673538,3.413448535341747,0.12248605776515727,0.12248605776515727
18.301128147966715,3.4346421580128843,0.12275694394415292,0.12275694394415292
18.403515143042025,3.454951642121728,0.12301845828656556,0.12301845828656556
18.500493059950536,3.4741546185744947,0.12326758427181045,0.12326758427181045
18.594267795137032,3.4927018717673906,0.12350981775727674,0.12350981775727674
18.69379667892876,3.5123919626549296,0.12376839454658495,0.12376839454658495
18.79806925357272,3.53307231421355,0.12404100226212968,0.12404100226212968
18.905452795426704,3.5544864072871745,0.12432366878164862,0.12432366878164862
19.013299936018,3.576177141479261,0.12460963500596424,0.12460963500596424
19.11865094543041,3.597599452266841,0.12489109811897281,0.12489109811897281
19.219311131238847,3.6183212507632954,0.12516205878522518,0.12516205878522518
19.31388604762222,3.638034997554149,0.12541849004821407,0.12541849004821407
19.40100487515275,3.6564087746281673,0.12565630686825238,0.12565630686825238
19.491606475940845,3.675729040527677,0.125905255472936,0.125905255472936
19.58853105377185,3.696619125565656,0.12617338466609088,0.12617338466609088
19.69093549769195,3.718906496276453,0.12645864928813888,0.12645864928813888
19.797743414107792,3.742341328100737,0.1267582659635045,0.1267582659635045
19.906933494058155,3.7664413126286633,0.12706667480802758,0.12706667480802758
20.0,3.787054679309144,0.1273311616133202,0.1273311616133202
