family,function_class,theta,phi,rho,theta_label,phi_label,rho_label,beta,gamma,delta,R,J_ang_direct,J_ang_formula,formula_abs_error,vacuum_hit,sign_flip_hit,singular_sheet_hit
periodic_topology_ready,P,-3.141592653589793,-3.141592653589793,-1.5707963267948966,-pi,-pi,-pi/2,-4.286263797015736e-16,-4.286263797015736e-16,-3.5,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,-3.141592653589793,-0.7853981633974483,-pi,-pi,-pi/4,-4.286263797015736e-16,-4.286263797015736e-16,-2.474873734152916,2.474873734152916,1.8929418259696662,1.8929418259696664,2.220446049250313e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,-3.141592653589793,0.0,-pi,-pi,0,-4.286263797015736e-16,-4.286263797015736e-16,0.0,6.061692393648453e-16,42.87500000000001,42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,-3.141592653589793,0.7853981633974483,-pi,-pi,pi/4,-4.286263797015736e-16,-4.286263797015736e-16,2.474873734152916,2.474873734152916,1.8929418259696662,1.8929418259696664,2.220446049250313e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,-3.141592653589793,1.5707963267948966,-pi,-pi,pi/2,-4.286263797015736e-16,-4.286263797015736e-16,3.5,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,-3.141592653589793,3.141592653589793,-pi,-pi,pi,-4.286263797015736e-16,-4.286263797015736e-16,4.286263797015736e-16,7.424026671074348e-16,-42.87500000000001,-42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,-3.141592653589793,4.71238898038469,-pi,-pi,3pi/2,-4.286263797015736e-16,-4.286263797015736e-16,-3.5,3.5,-7.911298933016127e-17,-7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,-3.141592653589793,6.283185307179586,-pi,-pi,2pi,-4.286263797015736e-16,-4.286263797015736e-16,-8.572527594031472e-16,1.0499159205652923e-15,42.87500000000001,42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,-6.283185307179586,-pi,-pi/2,-2pi,-4.286263797015736e-16,-3.5,8.572527594031472e-16,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,-4.71238898038469,-pi,-pi/2,-3pi/2,-4.286263797015736e-16,-3.5,3.5,4.949747468305833,1.8596020496786927e-32,1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,-3.141592653589793,-pi,-pi/2,-pi,-4.286263797015736e-16,-3.5,-4.286263797015736e-16,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,-1.5707963267948966,-pi,-pi/2,-pi/2,-4.286263797015736e-16,-3.5,-3.5,4.949747468305833,-6.19867349892899e-33,-6.198673498928985e-33,5.473822126268817e-48,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,-0.7853981633974483,-pi,-pi/2,-pi/4,-4.286263797015736e-16,-3.5,-2.474873734152916,4.286607049870562,-8.379317040554027e-17,-8.379317040554003e-17,2.465190328815662e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,0.0,-pi,-pi/2,0,-4.286263797015736e-16,-3.5,0.0,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,0.7853981633974483,-pi,-pi/2,pi/4,-4.286263797015736e-16,-3.5,2.474873734152916,4.286607049870562,-8.379317040554027e-17,-8.379317040554003e-17,2.465190328815662e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,1.5707963267948966,-pi,-pi/2,pi/2,-4.286263797015736e-16,-3.5,3.5,4.949747468305833,-6.19867349892899e-33,-6.198673498928985e-33,5.473822126268817e-48,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,3.141592653589793,-pi,-pi/2,pi,-4.286263797015736e-16,-3.5,4.286263797015736e-16,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,4.71238898038469,-pi,-pi/2,3pi/2,-4.286263797015736e-16,-3.5,-3.5,4.949747468305833,1.8596020496786927e-32,1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-3.141592653589793,-1.5707963267948966,6.283185307179586,-pi,-pi/2,2pi,-4.286263797015736e-16,-3.5,-8.572527594031472e-16,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,-6.283185307179586,-pi,-pi/4,-2pi,-4.286263797015736e-16,-2.474873734152916,8.572527594031472e-16,2.474873734152916,-1.8929418259696662,-1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,-4.71238898038469,-pi,-pi/4,-3pi/2,-4.286263797015736e-16,-2.474873734152916,3.5,4.286607049870562,2.5137951121661846e-16,2.513795112166201e-16,1.627025617018337e-30,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,-3.141592653589793,-pi,-pi/4,-pi,-4.286263797015736e-16,-2.474873734152916,-4.286263797015736e-16,2.474873734152916,1.8929418259696662,1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,-1.5707963267948966,-pi,-pi/4,-pi/2,-4.286263797015736e-16,-2.474873734152916,-3.5,4.286607049870562,-8.379317040553968e-17,-8.379317040554002e-17,3.3280069439011436e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,-0.7853981633974483,-pi,-pi/4,-pi/4,-4.286263797015736e-16,-2.474873734152916,-2.474873734152916,3.4999999999999996,-0.21533552744960782,-0.21533552744960796,1.3877787807814457e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,0.0,-pi,-pi/4,0,-4.286263797015736e-16,-2.474873734152916,0.0,2.474873734152916,-1.8929418259696662,-1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,0.7853981633974483,-pi,-pi/4,pi/4,-4.286263797015736e-16,-2.474873734152916,2.474873734152916,3.4999999999999996,-0.21533552744960782,-0.21533552744960796,1.3877787807814457e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,1.5707963267948966,-pi,-pi/4,pi/2,-4.286263797015736e-16,-2.474873734152916,3.5,4.286607049870562,-8.379317040553968e-17,-8.379317040554002e-17,3.3280069439011436e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,3.141592653589793,-pi,-pi/4,pi,-4.286263797015736e-16,-2.474873734152916,4.286263797015736e-16,2.474873734152916,1.8929418259696662,1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,4.71238898038469,-pi,-pi/4,3pi/2,-4.286263797015736e-16,-2.474873734152916,-3.5,4.286607049870562,2.5137951121661846e-16,2.513795112166201e-16,1.627025617018337e-30,False,False,False
periodic_topology_ready,P,-3.141592653589793,-0.7853981633974483,6.283185307179586,-pi,-pi/4,2pi,-4.286263797015736e-16,-2.474873734152916,-8.572527594031472e-16,2.474873734152916,-1.8929418259696662,-1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,-6.283185307179586,-pi,0,-2pi,-4.286263797015736e-16,0.0,8.572527594031472e-16,9.584377219623547e-16,-42.87500000000001,-42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,-4.71238898038469,-pi,0,-3pi/2,-4.286263797015736e-16,0.0,3.5,3.5,7.911298933016127e-17,7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,-3.141592653589793,-pi,0,-pi,-4.286263797015736e-16,0.0,-4.286263797015736e-16,6.061692393648453e-16,42.87500000000001,42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,-1.5707963267948966,-pi,0,-pi/2,-4.286263797015736e-16,0.0,-3.5,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,-0.7853981633974483,-pi,0,-pi/4,-4.286263797015736e-16,0.0,-2.474873734152916,2.474873734152916,-1.8929418259696662,-1.8929418259696664,2.220446049250313e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,0.0,-pi,0,0,-4.286263797015736e-16,0.0,0.0,4.286263797015736e-16,-42.87500000000001,-42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,0.7853981633974483,-pi,0,pi/4,-4.286263797015736e-16,0.0,2.474873734152916,2.474873734152916,-1.8929418259696662,-1.8929418259696664,2.220446049250313e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,1.5707963267948966,-pi,0,pi/2,-4.286263797015736e-16,0.0,3.5,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,3.141592653589793,-pi,0,pi,-4.286263797015736e-16,0.0,4.286263797015736e-16,6.061692393648453e-16,42.87500000000001,42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,4.71238898038469,-pi,0,3pi/2,-4.286263797015736e-16,0.0,-3.5,3.5,7.911298933016127e-17,7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.0,6.283185307179586,-pi,0,2pi,-4.286263797015736e-16,0.0,-8.572527594031472e-16,9.584377219623547e-16,-42.87500000000001,-42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,-6.283185307179586,-pi,pi/4,-2pi,-4.286263797015736e-16,2.474873734152916,8.572527594031472e-16,2.474873734152916,-1.8929418259696662,-1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,-4.71238898038469,-pi,pi/4,-3pi/2,-4.286263797015736e-16,2.474873734152916,3.5,4.286607049870562,2.5137951121661846e-16,2.513795112166201e-16,1.627025617018337e-30,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,-3.141592653589793,-pi,pi/4,-pi,-4.286263797015736e-16,2.474873734152916,-4.286263797015736e-16,2.474873734152916,1.8929418259696662,1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,-1.5707963267948966,-pi,pi/4,-pi/2,-4.286263797015736e-16,2.474873734152916,-3.5,4.286607049870562,-8.379317040553968e-17,-8.379317040554002e-17,3.3280069439011436e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,-0.7853981633974483,-pi,pi/4,-pi/4,-4.286263797015736e-16,2.474873734152916,-2.474873734152916,3.4999999999999996,-0.21533552744960782,-0.21533552744960796,1.3877787807814457e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,0.0,-pi,pi/4,0,-4.286263797015736e-16,2.474873734152916,0.0,2.474873734152916,-1.8929418259696662,-1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,0.7853981633974483,-pi,pi/4,pi/4,-4.286263797015736e-16,2.474873734152916,2.474873734152916,3.4999999999999996,-0.21533552744960782,-0.21533552744960796,1.3877787807814457e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,1.5707963267948966,-pi,pi/4,pi/2,-4.286263797015736e-16,2.474873734152916,3.5,4.286607049870562,-8.379317040553968e-17,-8.379317040554002e-17,3.3280069439011436e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,3.141592653589793,-pi,pi/4,pi,-4.286263797015736e-16,2.474873734152916,4.286263797015736e-16,2.474873734152916,1.8929418259696662,1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,4.71238898038469,-pi,pi/4,3pi/2,-4.286263797015736e-16,2.474873734152916,-3.5,4.286607049870562,2.5137951121661846e-16,2.513795112166201e-16,1.627025617018337e-30,False,False,False
periodic_topology_ready,P,-3.141592653589793,0.7853981633974483,6.283185307179586,-pi,pi/4,2pi,-4.286263797015736e-16,2.474873734152916,-8.572527594031472e-16,2.474873734152916,-1.8929418259696662,-1.8929418259696662,0.0,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,-6.283185307179586,-pi,pi/2,-2pi,-4.286263797015736e-16,3.5,8.572527594031472e-16,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,-4.71238898038469,-pi,pi/2,-3pi/2,-4.286263797015736e-16,3.5,3.5,4.949747468305833,1.8596020496786927e-32,1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,-3.141592653589793,-pi,pi/2,-pi,-4.286263797015736e-16,3.5,-4.286263797015736e-16,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,-1.5707963267948966,-pi,pi/2,-pi/2,-4.286263797015736e-16,3.5,-3.5,4.949747468305833,-6.19867349892899e-33,-6.198673498928985e-33,5.473822126268817e-48,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,-0.7853981633974483,-pi,pi/2,-pi/4,-4.286263797015736e-16,3.5,-2.474873734152916,4.286607049870562,-8.379317040554027e-17,-8.379317040554003e-17,2.465190328815662e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,0.0,-pi,pi/2,0,-4.286263797015736e-16,3.5,0.0,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,0.7853981633974483,-pi,pi/2,pi/4,-4.286263797015736e-16,3.5,2.474873734152916,4.286607049870562,-8.379317040554027e-17,-8.379317040554003e-17,2.465190328815662e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,1.5707963267948966,-pi,pi/2,pi/2,-4.286263797015736e-16,3.5,3.5,4.949747468305833,-6.19867349892899e-33,-6.198673498928985e-33,5.473822126268817e-48,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,3.141592653589793,-pi,pi/2,pi,-4.286263797015736e-16,3.5,4.286263797015736e-16,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,4.71238898038469,-pi,pi/2,3pi/2,-4.286263797015736e-16,3.5,-3.5,4.949747468305833,1.8596020496786927e-32,1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-3.141592653589793,1.5707963267948966,6.283185307179586,-pi,pi/2,2pi,-4.286263797015736e-16,3.5,-8.572527594031472e-16,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,-6.283185307179586,-pi,pi,-2pi,-4.286263797015736e-16,4.286263797015736e-16,8.572527594031472e-16,1.0499159205652923e-15,42.87500000000001,42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,-4.71238898038469,-pi,pi,-3pi/2,-4.286263797015736e-16,4.286263797015736e-16,3.5,3.5,-7.911298933016127e-17,-7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,-3.141592653589793,-pi,pi,-pi,-4.286263797015736e-16,4.286263797015736e-16,-4.286263797015736e-16,7.424026671074348e-16,-42.87500000000001,-42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,-1.5707963267948966,-pi,pi,-pi/2,-4.286263797015736e-16,4.286263797015736e-16,-3.5,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,-0.7853981633974483,-pi,pi,-pi/4,-4.286263797015736e-16,4.286263797015736e-16,-2.474873734152916,2.474873734152916,1.8929418259696662,1.8929418259696664,2.220446049250313e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,0.0,-pi,pi,0,-4.286263797015736e-16,4.286263797015736e-16,0.0,6.061692393648453e-16,42.87500000000001,42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,0.7853981633974483,-pi,pi,pi/4,-4.286263797015736e-16,4.286263797015736e-16,2.474873734152916,2.474873734152916,1.8929418259696662,1.8929418259696664,2.220446049250313e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,1.5707963267948966,-pi,pi,pi/2,-4.286263797015736e-16,4.286263797015736e-16,3.5,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,3.141592653589793,-pi,pi,pi,-4.286263797015736e-16,4.286263797015736e-16,4.286263797015736e-16,7.424026671074348e-16,-42.87500000000001,-42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,4.71238898038469,-pi,pi,3pi/2,-4.286263797015736e-16,4.286263797015736e-16,-3.5,3.5,-7.911298933016127e-17,-7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,3.141592653589793,6.283185307179586,-pi,pi,2pi,-4.286263797015736e-16,4.286263797015736e-16,-8.572527594031472e-16,1.0499159205652923e-15,42.87500000000001,42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,-6.283185307179586,-pi,3pi/2,-2pi,-4.286263797015736e-16,-3.5,8.572527594031472e-16,3.5,7.911298933016127e-17,7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,-4.71238898038469,-pi,3pi/2,-3pi/2,-4.286263797015736e-16,-3.5,3.5,4.949747468305833,-5.578806149036065e-32,-5.578806149036086e-32,2.0800524079821503e-46,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,-3.141592653589793,-pi,3pi/2,-pi,-4.286263797015736e-16,-3.5,-4.286263797015736e-16,3.5,-7.911298933016127e-17,-7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,-1.5707963267948966,-pi,3pi/2,-pi/2,-4.286263797015736e-16,-3.5,-3.5,4.949747468305833,1.8596020496786927e-32,1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,-0.7853981633974483,-pi,3pi/2,-pi/4,-4.286263797015736e-16,-3.5,-2.474873734152916,4.286607049870562,2.5137951121662023e-16,2.5137951121662003e-16,1.9721522630525295e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,0.0,-pi,3pi/2,0,-4.286263797015736e-16,-3.5,0.0,3.5,7.911298933016127e-17,7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,0.7853981633974483,-pi,3pi/2,pi/4,-4.286263797015736e-16,-3.5,2.474873734152916,4.286607049870562,2.5137951121662023e-16,2.5137951121662003e-16,1.9721522630525295e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,1.5707963267948966,-pi,3pi/2,pi/2,-4.286263797015736e-16,-3.5,3.5,4.949747468305833,1.8596020496786927e-32,1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,3.141592653589793,-pi,3pi/2,pi,-4.286263797015736e-16,-3.5,4.286263797015736e-16,3.5,-7.911298933016127e-17,-7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,4.71238898038469,-pi,3pi/2,3pi/2,-4.286263797015736e-16,-3.5,-3.5,4.949747468305833,-5.578806149036065e-32,-5.578806149036086e-32,2.0800524079821503e-46,False,False,False
periodic_topology_ready,P,-3.141592653589793,4.71238898038469,6.283185307179586,-pi,3pi/2,2pi,-4.286263797015736e-16,-3.5,-8.572527594031472e-16,3.5,7.911298933016127e-17,7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,-6.283185307179586,-pi,2pi,-2pi,-4.286263797015736e-16,-8.572527594031472e-16,8.572527594031472e-16,1.2858791391047208e-15,-42.87500000000001,-42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,-4.71238898038469,-pi,2pi,-3pi/2,-4.286263797015736e-16,-8.572527594031472e-16,3.5,3.5,7.911298933016127e-17,7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,-3.141592653589793,-pi,2pi,-pi,-4.286263797015736e-16,-8.572527594031472e-16,-4.286263797015736e-16,1.0499159205652925e-15,42.87500000000001,42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,-1.5707963267948966,-pi,2pi,-pi/2,-4.286263797015736e-16,-8.572527594031472e-16,-3.5,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,-0.7853981633974483,-pi,2pi,-pi/4,-4.286263797015736e-16,-8.572527594031472e-16,-2.474873734152916,2.474873734152916,-1.8929418259696662,-1.8929418259696664,2.220446049250313e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,0.0,-pi,2pi,0,-4.286263797015736e-16,-8.572527594031472e-16,0.0,9.584377219623547e-16,-42.87500000000001,-42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,0.7853981633974483,-pi,2pi,pi/4,-4.286263797015736e-16,-8.572527594031472e-16,2.474873734152916,2.474873734152916,-1.8929418259696662,-1.8929418259696664,2.220446049250313e-16,False,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,1.5707963267948966,-pi,2pi,pi/2,-4.286263797015736e-16,-8.572527594031472e-16,3.5,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,3.141592653589793,-pi,2pi,pi,-4.286263797015736e-16,-8.572527594031472e-16,4.286263797015736e-16,1.0499159205652925e-15,42.87500000000001,42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,4.71238898038469,-pi,2pi,3pi/2,-4.286263797015736e-16,-8.572527594031472e-16,-3.5,3.5,7.911298933016127e-17,7.9112989330161e-17,2.711709361697228e-31,False,False,False
periodic_topology_ready,P,-3.141592653589793,6.283185307179586,6.283185307179586,-pi,2pi,2pi,-4.286263797015736e-16,-8.572527594031472e-16,-8.572527594031472e-16,1.2858791391047208e-15,-42.87500000000001,-42.875,7.105427357601002e-15,True,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,-6.283185307179586,-pi/2,-2pi,-2pi,-3.5,8.572527594031472e-16,8.572527594031472e-16,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,-4.71238898038469,-pi/2,-2pi,-3pi/2,-3.5,8.572527594031472e-16,3.5,4.949747468305833,-1.8596020496786927e-32,-1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,-3.141592653589793,-pi/2,-2pi,-pi,-3.5,8.572527594031472e-16,-4.286263797015736e-16,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,-1.5707963267948966,-pi/2,-2pi,-pi/2,-3.5,8.572527594031472e-16,-3.5,4.949747468305833,6.19867349892899e-33,6.198673498928985e-33,5.473822126268817e-48,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,-0.7853981633974483,-pi/2,-2pi,-pi/4,-3.5,8.572527594031472e-16,-2.474873734152916,4.286607049870562,8.379317040553968e-17,8.379317040554003e-17,3.4512664603419266e-31,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,0.0,-pi/2,-2pi,0,-3.5,8.572527594031472e-16,0.0,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,0.7853981633974483,-pi/2,-2pi,pi/4,-3.5,8.572527594031472e-16,2.474873734152916,4.286607049870562,8.379317040553968e-17,8.379317040554003e-17,3.4512664603419266e-31,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,1.5707963267948966,-pi/2,-2pi,pi/2,-3.5,8.572527594031472e-16,3.5,4.949747468305833,6.19867349892899e-33,6.198673498928985e-33,5.473822126268817e-48,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,3.141592653589793,-pi/2,-2pi,pi,-3.5,8.572527594031472e-16,4.286263797015736e-16,3.5,-2.6370996443386964e-17,-2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,4.71238898038469,-pi/2,-2pi,3pi/2,-3.5,8.572527594031472e-16,-3.5,4.949747468305833,-1.8596020496786927e-32,-1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-6.283185307179586,6.283185307179586,-pi/2,-2pi,2pi,-3.5,8.572527594031472e-16,-8.572527594031472e-16,3.5,2.6370996443386964e-17,2.6370996443386995e-17,3.0814879110195774e-32,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-4.71238898038469,-6.283185307179586,-pi/2,-3pi/2,-2pi,-3.5,3.5,8.572527594031472e-16,4.949747468305833,-1.8596020496786927e-32,-1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-4.71238898038469,-4.71238898038469,-pi/2,-3pi/2,-3pi/2,-3.5,3.5,3.5,6.06217782649107,1.158412750981512e-49,1.1584127509815293e-49,1.7281933297282834e-63,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-4.71238898038469,-3.141592653589793,-pi/2,-3pi/2,-pi,-3.5,3.5,-4.286263797015736e-16,4.949747468305833,1.8596020496786927e-32,1.8596020496786954e-32,2.7369110631344083e-47,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-4.71238898038469,-1.5707963267948966,-pi/2,-3pi/2,-pi/2,-3.5,3.5,-3.5,6.06217782649107,-3.861375836605049e-50,-3.8613758366050975e-50,4.8427395503374974e-64,False,False,False
periodic_topology_ready,P,-1.5707963267948966,-4.71238898038469,-0.7853981633974483,-pi/2,-3pi/2,-pi/4,-3.5,3.5,-2.474873734152916,5.533985905294664,-5.16484758727584e-33,-5.164847587275898e-33,5.747513232582258e-47,False,False,False
