family,variable,scan_value,alpha,beta,gamma,delta,R,q0,q1,q2,q3,norm,vector_mag,jac_det,singular_sheet_hit
periodic_simple,theta,-1.5217089415825562,0.0,-2.1973500036513793,0.0,0.0,2.1973500036513793,-0.5863565408773311,-0.8100530889826733,0.0,0.0,1.0,0.8100530889826733,0.024851925799661636,False
periodic_simple,theta,-1.5094370952794707,0.0,-2.195859848380328,0.0,0.0,2.195859848380328,-0.5851487854230737,-0.8109259515627193,0.0,0.0,1.0,0.8109259515627193,0.03116711551923313,False
periodic_simple,theta,-1.497165248976386,0.0,-2.1940390046931184,0.0,0.0,2.1940390046931184,-0.5836712468174358,-0.8119900711453188,0.0,0.0,1.0,0.8119900711453188,0.03755065349108318,False
periodic_simple,theta,-1.4848934026733005,0.0,-2.1918877468021116,0.0,0.0,2.1918877468021116,-0.5819230975281751,-0.8132438186443314,0.0,0.0,1.0,0.8132438186443314,0.04401641771746607,False
periodic_simple,theta,-1.4726215563702159,0.0,-2.1894063986788335,0.0,0.0,2.1894063986788335,-0.579903367100698,-0.8146852673427163,0.0,0.0,1.0,0.8146852673427163,0.050578398501119094,False
periodic_simple,theta,-1.4603497100671303,0.0,-2.1865953340051836,0.0,0.0,2.1865953340051836,-0.5776109459204397,-0.8163121922113468,0.0,0.0,1.0,0.8163121922113468,0.05725071603378475,False
periodic_simple,theta,-1.4480778637640457,0.0,-2.1834549761171624,0.0,0.0,2.1834549761171624,-0.5750445895487953,-0.8181220691502323,0.0,0.0,1.0,0.8181220691502323,0.06404763745698686,False
periodic_simple,theta,-1.4358060174609601,0.0,-2.179985797941116,0.0,0.0,2.179985797941116,-0.5722029236301747,-0.8201120741636966,0.0,0.0,1.0,0.8201120741636966,0.07098359331479283,False
periodic_simple,theta,-1.4235341711578746,0.0,-2.176188321922518,0.0,0.0,2.176188321922518,-0.5690844493673324,-0.822279082482511,0.0,0.0,1.0,0.822279082482511,0.07807319331642056,False
periodic_simple,theta,-1.41126232485479,0.0,-2.1720631199472886,0.0,0.0,2.1720631199472886,-0.565687549561642,-0.8246196676474221,0.0,0.0,1.0,0.8246196676474221,0.08533124132457298,False
periodic_simple,theta,-1.3989904785517044,0.0,-2.167610813255671,0.0,0.0,2.167610813255671,-0.5620104952144861,-0.8271301005698971,0.0,0.0,1.0,0.8271301005698971,0.09277274948322672,False
periodic_simple,theta,-1.3867186322486198,0.0,-2.1628320723486762,0.0,0.0,2.1628320723486762,-0.5580514526853659,-0.829806348587279,0.0,0.0,1.0,0.829806348587279,0.10041295139635839,False
periodic_simple,theta,-1.3744467859455343,0.0,-2.157727616887107,0.0,0.0,2.157727616887107,-0.5538084914017309,-0.8326440745308519,0.0,0.0,1.0,0.8326440745308519,0.10826731426678597,False
periodic_simple,theta,-1.3621749396424496,0.0,-2.152298215583181,0.0,0.0,2.152298215583181,-0.5492795921148681,-0.8356386358265899,0.0,0.0,1.0,0.8356386358265899,0.11635154990191293,False
periodic_simple,theta,-1.349903093339364,0.0,-2.146544686084763,0.0,0.0,2.146544686084763,-0.5444626556954706,-0.8387850836495815,0.0,0.0,1.0,0.8387850836495815,0.12468162449082232,False
periodic_simple,theta,-1.3376312470362794,0.0,-2.1404678948522324,0.0,0.0,2.1404678948522324,-0.5393555124617461,-0.8420781621542784,0.0,0.0,1.0,0.8420781621542784,0.1332737670547949,False
periodic_simple,theta,-1.325359400733194,0.0,-2.134068757027997,0.0,0.0,2.134068757027997,-0.5339559320320667,-0.8455123078038349,0.0,0.0,1.0,0.8455123078038349,0.1421444764710963,False
periodic_simple,theta,-1.3130875544301093,0.0,-2.127348236298675,0.0,0.0,2.127348236298675,-0.5282616336932994,-0.8490816488228246,0.0,0.0,1.0,0.8490816488228246,0.15131052696768962,False
periodic_simple,theta,-1.3008157081270237,0.0,-2.1203073447499676,0.0,0.0,2.1203073447499676,-0.5222702972749668,-0.8527800047986103,0.0,0.0,1.0,0.8527800047986103,0.16078897198458353,False
periodic_simple,theta,-1.2885438618239382,0.0,-2.1129471427142446,0.0,0.0,2.1129471427142446,-0.515979574518396,-0.8566008864575234,0.0,0.0,1.0,0.8566008864575234,0.17059714629571318,False
periodic_simple,theta,-1.2762720155208536,0.0,-2.1052687386108597,0.0,0.0,2.1052687386108597,-0.5093871009289039,-0.8605374956428375,0.0,0.0,1.0,0.8605374956428375,0.1807526662837714,False
periodic_simple,theta,-1.264000169217768,0.0,-2.0972732887792263,0.0,0.0,2.0972732887792263,-0.5024905080979344,-0.8645827255222486,0.0,0.0,1.0,0.8645827255222486,0.19127342825919175,False
periodic_simple,theta,-1.2517283229146834,0.0,-2.088961997304681,0.0,0.0,2.088961997304681,-0.495287436480854,-0.8687291610532157,0.0,0.0,1.0,0.8687291610532157,0.20217760471365015,False
periodic_simple,theta,-1.2394564766115979,0.0,-2.080336115837147,0.0,0.0,2.080336115837147,-0.48777554861481515,-0.8729690797350821,0.0,0.0,1.0,0.8729690797350821,0.21348363839807916,False
periodic_simple,theta,-1.2271846303085132,0.0,-2.071396943402646,0.0,0.0,2.071396943402646,-0.479952542759799,-0.8772944526773228,0.0,0.0,1.0,0.8772944526773228,0.2252102341152185,False
periodic_simple,theta,-1.2149127840054277,0.0,-2.0621458262076646,0.0,0.0,2.0621458262076646,-0.4718161669445201,-0.8816969460136407,0.0,0.0,1.0,0.8816969460136407,0.23737634811739464,False
periodic_simple,theta,-1.202640937702343,0.0,-2.052584157436426,0.0,0.0,2.052584157436426,-0.4633642333974588,-0.8861679226918482,0.0,0.0,1.0,0.8861679226918482,0.25000117500138347,False
periodic_simple,theta,-1.1903690913992575,0.0,-2.0427133770410744,0.0,0.0,2.0427133770410744,-0.4545946333417581,-0.8906984446696158,0.0,0.0,1.0,0.8906984446696158,0.2631041319941332,False
periodic_simple,theta,-1.178097245096172,0.0,-2.0325349715248304,0.0,0.0,2.0325349715248304,-0.44550535213120795,-0.8952792755461552,0.0,0.0,1.0,0.8952792755461552,0.27670484052565025,False
periodic_simple,theta,-1.1658253987930873,0.0,-2.022050473718127,0.0,0.0,2.022050473718127,-0.4360944847029068,-0.8999008836598096,0.0,0.0,1.0,0.8999008836598096,0.29082310498876013,False
periodic_simple,theta,-1.1535535524900018,0.0,-2.0112614625477674,0.0,0.0,2.0112614625477674,-0.4263602513205869,-0.9045534456812632,0.0,0.0,1.0,0.9045534456812632,0.3054788885896016,False
periodic_simple,theta,-1.1412817061869172,0.0,-2.0001695627991496,0.0,0.0,2.0001695627991496,-0.41630101358092386,-0.9092268507317057,0.0,0.0,1.0,0.9092268507317057,0.3206922861977686,False
periodic_simple,theta,-1.1290098598838316,0.0,-1.9887764448715752,0.0,0.0,1.9887764448715752,-0.40591529065343096,-0.9139107050547886,0.0,0.0,1.0,0.9139107050547886,0.33648349411104844,False
periodic_simple,theta,-1.116738013580747,0.0,-1.9770838245266988,0.0,0.0,1.9770838245266988,-0.3952017757228628,-0.9185943372705364,0.0,0.0,1.0,0.9185943372705364,0.3528727766566189,False
periodic_simple,theta,-1.1044661672776614,0.0,-1.9650934626301337,0.0,0.0,1.9650934626301337,-0.38415935260128137,-0.9232668042386039,0.0,0.0,1.0,0.9232668042386039,0.36988042955863015,False
periodic_simple,theta,-1.0921943209745768,0.0,-1.952807164886279,0.0,0.0,1.952807164886279,-0.37278711247525026,-0.9279168975573002,0.0,0.0,1.0,0.9279168975573002,0.3875267400110893,False
periodic_simple,theta,-1.0799224746714913,0.0,-1.940226781566381,0.0,0.0,1.940226781566381,-0.36108437075184047,-0.932533150723741,0.0,0.0,1.0,0.932533150723741,0.40583194340520834,False
periodic_simple,theta,-1.0676506283684066,0.0,-1.927354207229895,0.0,0.0,1.927354207229895,-0.34905068396545635,-0.9371038469792167,0.0,0.0,1.0,0.9371038469792167,0.4248161766715841,False
periodic_simple,theta,-1.055378782065321,0.0,-1.914191380439165,0.0,0.0,1.914191380439165,-0.33668586670574313,-0.941617027862497,0.0,0.0,1.0,0.941617027862497,0.44449942821010935,False
periodic_simple,theta,-1.0431069357622356,0.0,-1.9007402834674905,0.0,0.0,1.9007402834674905,-0.32399000852521165,-0.9460605024922207,0.0,0.0,1.0,0.9460605024922207,0.464901484394039,False
periodic_simple,theta,-1.030835089459151,0.0,-1.8870029420005987,0.0,0.0,1.8870029420005987,-0.31096349078353364,-0.9504218575978349,0.0,0.0,1.0,0.9504218575978349,0.4860418726495005,False
periodic_simple,theta,-1.0185632431560654,0.0,-1.872981424831583,0.0,0.0,1.872981424831583,-0.29760700338391516,-0.954688468316679,0.0,0.0,1.0,0.954688468316679,0.5079398011276428,False
